record_id,record_class,block_lineage_key,auction_event_kind,auction_tranche,auction_status_at_source_date,block_name,state_or_ut,district,concession_type,block_area_ha,latitude,longitude,coordinates_available_in_source,block_boundary_wkt,geometry_vertex_count,geometry_area_geodesic_ha,geometry_area_difference_pct,geometry_type,geometry_extraction_method,geometry_quality_flag,centroid_within_stated_state_2011,spatial_validation_note,source_materials_json,normalized_top50_materials_json,unmapped_english_material_names_json,chemical_names_json,symbols_or_formulae_json,auction_nit_date,auction_start_timestamp_ist,auction_close_timestamp_ist,auction_number,preferred_bidder,mstc_registration_number,highest_final_price_offer_pct,source_date,source_url,geometry_source_url,mbs_source_url,source_pdf_filename,source_pdf_sha256,source_pdf_bytes,source_pdf_page_count,auction_notice_source_url,auction_notice_pdf_filename,auction_notice_pdf_sha256,auction_notice_pdf_bytes,auction_notice_pdf_page_count,concession_type_extraction_method,extraction_notes,source_accessed_date,integration_status
CMB-EVENT-T6-O01,official_critical_mineral_auction_event,khobna-and-agargaon,auction_offer,6,notified for auction,Khobna and Agargaon Cluster Tungsten Block,Maharashtra,Nagpur,ML,150.79,21.063170402441724,79.42846690834749,True,"MULTIPOLYGON (((79.4076 21.0609, 79.4085 21.0615, 79.4108 21.0608, 79.4119 21.0603, 79.4111 21.0579, 79.411 21.0579, 79.4105 21.0544, 79.4104 21.0538, 79.4105 21.0525, 79.4093 21.0527, 79.409 21.0512, 79.4088 21.0513, 79.4087 21.0512, 79.4086 21.051, 79.4081 21.0512, 79.4078 21.0505, 79.4076 21.0507, 79.4068 21.0511, 79.4067 21.0512, 79.4068 21.0514, 79.4062 21.0513, 79.4059 21.0509, 79.4059 21.0507, 79.4055 21.0497, 79.4051 21.0495, 79.4043 21.0496, 79.4039 21.0499, 79.4039 21.0504, 79.4008 21.0513, 79.4001 21.053, 79.4027 21.058, 79.405 21.0622, 79.4064 21.0616, 79.4065 21.0614, 79.4067 21.0611, 79.4075 21.061, 79.4076 21.0609)), ((79.47901361111111 21.080261666666665, 79.47924166666667 21.081953055555555, 79.47853361111112 21.082046944444443, 79.47829666666667 21.083063888888887, 79.47925055555555 21.0831525, 79.47930805555556 21.084177777777775, 79.48061694444445 21.083889166666665, 79.48064222222223 21.083680833333332, 79.48135416666666 21.083970277777777, 79.48205861111111 21.084061666666667, 79.48258111111112 21.0844225, 79.48296194444444 21.083696666666665, 79.48494694444445 21.082764166666667, 79.48572055555556 21.0824725, 79.4861813888889 21.082433333333334, 79.48671944444445 21.082525555555556, 79.48766472222222 21.08167222222222, 79.48782777777778 21.080739166666667, 79.485175 21.07915611111111, 79.48218083333333 21.077366944444446, 79.47901361111111 21.080261666666665)))",56.0,151.12022692224951,0.21899789259866215,MultiPolygon,tesseract_ocr_two_part_multipolygon,accepted,True,,"[""Tungsten""]","[""Tungsten""]",[],"[""tungsten""]","[""W""]",2025-09-16,,,,,,,2025-09-16,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22710_23.%20MBS%20Khobna%20and%20Agargaon%20Cluster%20Tungsten%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22710_23.%20MBS%20Khobna%20and%20Agargaon%20Cluster%20Tungsten%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_22710_23._MBS_Khobna_and_Agargaon_Cluster_Tungsten_Block.pdf,41d96edb45f13876d0d1c01298412ad678a7fade3c09b9acc1dfd717cd4c5a53,792899.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409.0,3.0,official_nit_table,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T6-O02,official_critical_mineral_auction_event,mincheri,auction_offer,6,notified for auction,Mincheri REE Block,Karnataka,Raichur,CL,207.67,16.21478589183874,76.49453952653853,True,"POLYGON ((76.48762777777777 16.220794444444444, 76.49136944444444 16.220769444444443, 76.49138333333333 16.222575, 76.49512222222222 16.22255, 76.49510277777777 16.219905555555552, 76.50209444444444 16.219855555555554, 76.50201388888888 16.20901111111111, 76.49501944444445 16.20906111111111, 76.49501388888889 16.208091666666665, 76.49127222222222 16.208116666666665, 76.491275 16.208569444444443, 76.48753611111111 16.208594444444444, 76.48762777777777 16.220794444444444))",12.0,207.70876407305352,0.01866618820895081,Polygon,pypdf_text,accepted,True,,"[""Rare-earth elements"",""Vanadium""]","[""Rare-earth elements"",""Vanadium""]",[],"[""cerium"",""dysprosium"",""erbium"",""europium"",""gadolinium"",""holmium"",""lanthanum"",""lutetium"",""neodymium"",""praseodymium"",""promethium"",""samarium"",""scandium"",""terbium"",""thulium"",""vanadium"",""ytterbium"",""yttrium""]","[""Ce"",""Dy"",""Er"",""Eu"",""Gd"",""Ho"",""La"",""Lu"",""Nd"",""Pm"",""Pr"",""Sc"",""Sm"",""Tb"",""Tm"",""V"",""Y"",""Yb""]",2025-09-16,,,,,,,2025-09-16,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22709_22.%20Mineral%20summary%20Mincheri%20REE%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22709_22.%20Mineral%20summary%20Mincheri%20REE%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_22709_22._Mineral_summary_Mincheri_REE_Block.pdf,17473304c4646d852ac25606d92d58ac38f48bd74a1dc2ba175aa6a23b054e86,407159.0,6.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T6-O03,official_critical_mineral_auction_event,kalapathar-raghudih,auction_offer,6,notified for auction,Kalapathar Raghudih Block,West Bengal,Purulia,CL,248.89,23.433488025409353,86.46684638698194,True,"POLYGON ((86.45410166666667 23.440490833333335, 86.46130361111112 23.440673888888888, 86.47772222222223 23.43450916666667, 86.47790527777778 23.42511, 86.47351083333334 23.424926666666668, 86.46527111111111 23.429077222222222, 86.46527111111111 23.431274444444444, 86.45428472222223 23.433471666666666, 86.45410166666667 23.440490833333335))",8.0,249.0693303507656,0.07205205141452471,Polygon,pypdf_text,accepted,True,,"[""Rare-earth elements"",""Rare metals""]","[""Rare-earth elements""]","[""Rare metals""]","[""cerium"",""dysprosium"",""erbium"",""europium"",""gadolinium"",""holmium"",""lanthanum"",""lutetium"",""neodymium"",""praseodymium"",""promethium"",""samarium"",""scandium"",""terbium"",""thulium"",""ytterbium"",""yttrium""]","[""Ce"",""Dy"",""Er"",""Eu"",""Gd"",""Ho"",""La"",""Lu"",""Nd"",""Pm"",""Pr"",""Sc"",""Sm"",""Tb"",""Tm"",""Y"",""Yb""]",2025-09-16,,,,,,,2025-09-16,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22708_21.%20Kalapathar%20Raghudih%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22708_21.%20Kalapathar%20Raghudih%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_22708_21._Kalapathar_Raghudih_Block_Summary.pdf,ae602f710ba7e14aa6ffefae204fc6ed202fe292fe4216dafed983f47847d9a1,567425.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T6-O04,official_critical_mineral_auction_event,beku,auction_offer,6,notified for auction,Beku Rare Metal Block,West Bengal,Purulia,CL,103.0,23.43686810211514,85.96136461972591,True,"POLYGON ((85.95636486111111 23.44142186111111, 85.96629269444445 23.441487916666667, 85.96636402777779 23.432314222222224, 85.95643688888889 23.432248194444444, 85.95636486111111 23.44142186111111))",4.0,103.07579131751359,0.07358380341125353,Polygon,pypdf_text,accepted,True,,"[""Rare metals"",""Cesium"",""Lithium"",""Rubidium""]","[""Lithium""]","[""Rare metals"",""Cesium"",""Rubidium""]","[""lithium""]","[""Li""]",2025-09-16,,,,,,,2025-09-16,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22707_20.%20Beku%20Rare%20Metal%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22707_20.%20Beku%20Rare%20Metal%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_22707_20._Beku_Rare_Metal_Block.pdf,ca2ddc46d2ff9f625cf9735129436d419251979c21b3c4024782f8c4616b1e48,496687.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T6-O05,official_critical_mineral_auction_event,surharia-basoha,auction_offer,6,notified for auction,"Surharia-Basoha Titanium, Bauxite and Aluminous Laterite Block",Uttar Pradesh,Chandauli,CL,1034.44,24.887221999999998,83.2711105,True,"POLYGON ((83.250833 24.898611, 83.291388 24.898611, 83.291388 24.875833, 83.250833 24.875833, 83.250833 24.898611))",4.0,1033.9249493991852,0.04979028274379396,Polygon,pypdf_text,accepted,True,,"[""Aluminous Laterite"",""Bauxite"",""Titanium""]","[""Aluminium"",""Titanium""]",[],"[""aluminium"",""titanium"",""titanium dioxide""]","[""Al"",""Ti"",""TiO2""]",2025-09-16,,,,,,,2025-09-16,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22706_19.%20Surharia-Basoha%20Bauxite,%20Aluminous%20Laterite%20and%20Titanium%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22706_19.%20Surharia-Basoha%20Bauxite,%20Aluminous%20Laterite%20and%20Titanium%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",T6_22706_19._Surharia-Basoha_Bauxite_Aluminous_Laterite_and_Titanium_Block.pdf,0b911bdce867dee51643d7c7566c931419e96ed1f7e3b23324df2dbc8db960ff,522229.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T6-O06,official_critical_mineral_auction_event,kathyur,auction_offer,6,notified for auction,Kathyur Phosphate Block,Uttarakhand,Dehradun,CL,881.28,30.395913518235005,78.14631346153236,True,"POLYGON ((78.13297002777777 30.407764861111108, 78.15629805555557 30.418520611111113, 78.15867636111112 30.379734666666668, 78.13569583333334 30.376695027777778, 78.13297002777777 30.407764861111108))",4.0,880.3551186446548,0.10494750310289332,Polygon,pypdf_text,accepted,True,,"[""Rock phosphate""]","[""Phosphorus""]",[],"[""phosphorus""]","[""P""]",2025-09-16,,,,,,,2025-09-16,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22705_18.%20Kathyur%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22705_18.%20Kathyur%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_22705_18._Kathyur_Block_Summary.pdf,f959703e5109d86cd9a497f76541f45bca834e764b410ffe06b990579db48e6a,332996.0,6.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T6-O07,official_critical_mineral_auction_event,parvathapur,auction_offer,6,notified for auction,Parvathapur Vanadium Titanium and Aluminous Laterite Block,Telangana,Sangareddy,CL,335.5,17.608193132589506,77.550724250108,True,"POLYGON ((77.54301694444445 17.617535, 77.5580711111111 17.617798333333333, 77.55843083333333 17.598850833333334, 77.54337805555555 17.598587777777777, 77.54301694444445 17.617535))",4.0,335.1563759169057,0.10242148527401253,Polygon,pypdf_text,accepted,True,Validated against the undivided Andhra Pradesh boundary in the 2011 Census layer.,"[""Aluminous Laterite"",""Titanium"",""Vanadium""]","[""Aluminium"",""Titanium"",""Vanadium""]",[],"[""aluminium"",""titanium"",""titanium dioxide"",""vanadium""]","[""Al"",""Ti"",""TiO2"",""V""]",2025-09-16,,,,,,,2025-09-16,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22704_17.%20Parvathapur%20Vanadium%20Titanium%20and%20Aluminous%20Laterite%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22704_17.%20Parvathapur%20Vanadium%20Titanium%20and%20Aluminous%20Laterite%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_22704_17._Parvathapur_Vanadium_Titanium_and_Aluminous_Laterite_Block_Summary.pdf,4b473028d59e582b7ab13d73daf63e7c1ea3d1d735835d7790e399bc467acdea,496784.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T6-O08,official_critical_mineral_auction_event,govindpur,auction_offer,6,notified for auction,Govindpur Vanadium Titanium and Aluminous Laterite Block,Telangana,Sangareddy,CL,371.52,17.634352064743016,77.58048703666705,True,"POLYGON ((77.57092583333333 17.642585555555556, 77.58974694444444 17.642912222222222, 77.59003166666666 17.626113333333333, 77.57124388888889 17.625787222222222, 77.57092583333333 17.642585555555556))",4.0,371.1293683806367,0.10514416972525353,Polygon,pypdf_text,accepted,True,Validated against the undivided Andhra Pradesh boundary in the 2011 Census layer.,"[""Aluminous Laterite"",""Bauxite"",""Titanium"",""Vanadium""]","[""Aluminium"",""Titanium"",""Vanadium""]",[],"[""aluminium"",""titanium"",""titanium dioxide"",""vanadium""]","[""Al"",""Ti"",""TiO2"",""V""]",2025-09-16,,,,,,,2025-09-16,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22703_16.%20Govindpur%20Vanadium%20Titanium%20and%20Aluminous%20Laterite%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22703_16.%20Govindpur%20Vanadium%20Titanium%20and%20Aluminous%20Laterite%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_22703_16._Govindpur_Vanadium_Titanium_and_Aluminous_Laterite_Block_Summary.pdf,927f6ce827591412aab6792b54aef71cd3acd7208d9d3957c89ada548d6b3373,488434.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T6-O09,official_critical_mineral_auction_event,southeast-of-gugrot,auction_offer,6,notified for auction,Southeast of Gugrot Block,Rajasthan,Barmer,CL,102.38,25.58771111111111,72.44073750000001,True,"POLYGON ((72.43425277777779 25.59125, 72.44722222222222 25.59125, 72.44722222222222 25.58417222222222, 72.43425277777779 25.58417222222222, 72.43425277777779 25.59125))",4.0,102.1643593559265,0.21062770470159053,Polygon,pypdf_text,accepted,True,,"[""Rare-earth elements""]","[""Rare-earth elements""]",[],"[""cerium"",""dysprosium"",""erbium"",""europium"",""gadolinium"",""holmium"",""lanthanum"",""lutetium"",""neodymium"",""praseodymium"",""promethium"",""samarium"",""scandium"",""terbium"",""thulium"",""ytterbium"",""yttrium""]","[""Ce"",""Dy"",""Er"",""Eu"",""Gd"",""Ho"",""La"",""Lu"",""Nd"",""Pm"",""Pr"",""Sc"",""Sm"",""Tb"",""Tm"",""Y"",""Yb""]",2025-09-16,,,,,,,2025-09-16,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22702_15.%20Southeast%20of%20Gugrot%20Summary%2029.07.2025.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22702_15.%20Southeast%20of%20Gugrot%20Summary%2029.07.2025.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_22702_15._Southeast_of_Gugrot_Summary_29.07.2025.pdf,294b61df67acf4151c69952d30aa1d6bb42c63de483d31f347fd55c85ef55c14,316383.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T6-O10,official_critical_mineral_auction_event,ramb-degana,auction_offer,6,notified for auction,"RAMB Degana Tungsten, Lithium and Associated Mineral Block",Rajasthan,Nagaur,ML,154.74,26.89804961173323,74.27930450432235,True,"POLYGON ((74.2744775 26.89778111111111, 74.2706775 26.901794166666665, 74.27505833333333 26.90512833333333, 74.27953194444444 26.901801666666664, 74.2820713888889 26.904546666666665, 74.28788416666667 26.90022361111111, 74.28460305555555 26.896677222222223, 74.28437194444444 26.896910833333333, 74.28381222222222 26.89647972222222, 74.28689 26.89286472222222, 74.28425222222222 26.8908775, 74.28043638888889 26.89510222222222, 74.2788463888889 26.895094166666667, 74.27888861111111 26.890804444444445, 74.27269944444444 26.890755833333333, 74.27266194444444 26.89315361111111, 74.27444138888889 26.8931625, 74.27473666666667 26.892825, 74.27691333333333 26.89404972222222, 74.2769336111111 26.895076944444444, 74.274495 26.895071666666666, 74.2744775 26.89778111111111))",21.0,155.38476352645364,0.41667540807395,Polygon,pypdf_text,accepted,True,,"[""Associated minerals"",""Lithium"",""Rubidium"",""Tin"",""Tungsten""]","[""Lithium"",""Tin"",""Tungsten""]","[""Associated minerals"",""Rubidium""]","[""lithium"",""tin"",""tungsten""]","[""Li"",""Sn"",""W""]",2025-09-16,,,,,,,2025-09-16,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22701_14.%20RAMB%20Degana%20Tungsten,%20Lithium%20and%20Associated%20Mineral%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22701_14.%20RAMB%20Degana%20Tungsten,%20Lithium%20and%20Associated%20Mineral%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",T6_22701_14._RAMB_Degana_Tungsten_Lithium_and_Associated_Mineral_Block.pdf,2a4515d188c7f86d16739416b2617e86a432ea0c8a5ac1fb6c4b9a040abb3d2a,336645.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409.0,3.0,official_nit_table,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T6-O11,official_critical_mineral_auction_event,nimbli,auction_offer,6,notified for auction,Nimbli Block,Rajasthan,Jaisalmer,CL,269.7,26.22232582212243,70.91930819661013,True,"POLYGON ((70.91289241245094 26.20967125985759, 70.90540105391584 26.21363801709248, 70.92545093774973 26.234921901551417, 70.93323355917339 26.230805006856947, 70.91289241245094 26.20967125985759))",4.0,269.6928394044876,0.0026550224369309523,Polygon,utm_transform_from_pypdf_text,accepted,True,,"[""Rock phosphate""]","[""Phosphorus""]",[],"[""phosphorus""]","[""P""]",2025-09-16,,,,,,,2025-09-16,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22700_13.%20Nimbli%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22700_13.%20Nimbli%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_22700_13._Nimbli_Block_Summary.pdf,4de49f629abdb19e217f7b98475c918425996e6c9f5fa2d3ca6e5e3e7b20f5f3,475365.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
CMB-EVENT-T6-O12,official_critical_mineral_auction_event,bhatikhera,auction_offer,6,notified for auction,Bhatikhera Block,Rajasthan,Balotra,ML,133.9847,25.755772054150917,72.43733488700933,True,"POLYGON ((72.42659566944445 25.757270483333333, 72.44788343333333 25.7598715, 72.44852374166668 25.75454211111111, 72.42682010277778 25.751506191666667, 72.42659566944445 25.757270483333333))",4.0,133.87336914522945,0.08309221483539325,Polygon,pypdf_text,accepted,True,,"[""Rare-earth elements"",""Zirconium""]","[""Rare-earth elements"",""Zirconium""]",[],"[""cerium"",""dysprosium"",""erbium"",""europium"",""gadolinium"",""holmium"",""lanthanum"",""lutetium"",""neodymium"",""praseodymium"",""promethium"",""samarium"",""scandium"",""terbium"",""thulium"",""ytterbium"",""yttrium"",""zirconium""]","[""Ce"",""Dy"",""Er"",""Eu"",""Gd"",""Ho"",""La"",""Lu"",""Nd"",""Pm"",""Pr"",""Sc"",""Sm"",""Tb"",""Tm"",""Y"",""Yb"",""Zr""]",2025-09-16,,,,,,,2025-09-16,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22699_12.%20Bhatikhera%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22699_12.%20Bhatikhera%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_22699_12._Bhatikhera_Block_Summary.pdf,4d68a9b168ebb62d640e029a8b81c443cc8e5e8c2bc920f33885fa7c5b2ce021,392081.0,5.0,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409.0,3.0,mbs_text_reconciled_to_official_nit,,2026-09-10,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring
